state,date,cases,deaths,all_hospital_beds,hospitalized_covid_confirmed_patients,hospitalized_covid_patients,hospitalized_suspected_covid_patients,icu_available_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients
Washington,2020-12-13,209385.0,3045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-14,212342.0,3084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-15,214085.0,3123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-16,215310.0,3139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-17,220628.0,3170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-18,224594.0,3168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-19,226551.0,3169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-20,227049.0,3170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-21,230642.0,3186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-22,232204.0,3214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-23,234832.0,3245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-24,237269.0,3268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-25,237689.0,3268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-26,240763.0,3283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-27,241036.0,3283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-28,243547.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-29,245692.0,3433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-30,247455.0,3486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2020-12-31,251064.0,3523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-01,251585.0,3523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-02,253290.0,3524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-03,258557.0,3524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-04,261328.0,3558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-05,263713.0,3611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-06,265790.0,3681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-07,269033.0,3719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-08,273142.0,3768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-09,275832.0,3775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-10,276333.0,3776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-11,281071.0,3793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-12,283363.0,3869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-13,285690.0,3909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-14,288127.0,3949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-15,290288.0,3972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-16,290896.0,3971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-17,293296.0,3971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-18,293739.0,3974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-19,296519.0,4020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-20,298487.0,4021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-21,300420.0,4131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-22,302546.0,4178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-23,304107.0,4182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-24,304523.0,4182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-25,306489.0,4221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-26,307880.0,4245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-27,309604.0,4294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-28,312042.0,4328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-29,314033.0,4368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-30,315448.0,4368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-01-31,315769.0,4369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-02-01,317703.0,4404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-02-02,318967.0,4402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-02-03,320368.0,4466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-02-04,321940.0,4492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-02-05,323334.0,4526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-02-06,323748.0,4527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,2021-02-07,323947.0,4531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
